x_m,y_m,z_m,dir_x,dir_y,dir_z
-3.2798941040039065,-1.50582763671875,0,-0.34288689494132996,-0.015358618460595608,-0.93925113261389004
0.11896221160888672,-2.6959167480468751,0,-0.34260338544845581,-0.015539820306003094,-0.93935160310935439
-0.10465744018554687,-1.5319741821289063,0,-0.34263169765472412,-0.015382224693894386,-0.93934387043601253
-0.28063766479492186,-0.33410194396972659,0,-0.34266170859336853,-0.015221342444419861,-0.93933554398737784
-0.055343770980834962,1.646005859375,0,-0.34610715508460999,-0.013711664825677872,-0.93809478596085694
0.6461470794677735,3.3536715698242188,0,-0.34659680724143982,-0.012047401629388332,-0.93793683866453414
0.58502079010009767,2.6708755493164062,0,-0.34660902619361877,-0.012170850299298763,-0.93793072951263479
-3.0841571044921876,-1.6198435974121095,0,-0.34719651937484741,-0.012946052476763725,-0.93770303223315854
-1.6354330444335938,3.4719277954101564,0,-0.34697058796882629,-0.012022392824292183,-0.93779895135116531
-2.7558297729492187,-0.4238774871826172,0,-0.34714746475219727,-0.012728597037494183,-0.93772417081654613
-0.76145271301269535,0.30273990631103515,0,-0.35115998983383179,-0.016100427135825157,-0.93617703335744518
-0.06547856330871582,0.13551273345947265,0,-0.35102978348731995,-0.016157649457454681,-0.93622487761694062
-2.8231475830078128,1.9918281555175781,0,-0.35167402029037476,-0.01581742987036705,-0.93598888474441888
0.83301216125488287,-3.0342242431640627,0,-0.35144597291946411,-0.017302639782428741,-0.93604826092208027
0.84967910766601562,-3.0153912353515624,0,-0.35144788026809692,-0.017302334308624268,-0.93604755043883003
2.9784246826171876,1.9102421569824219,0,-0.35174557566642761,-0.016977498307824135,-0.93594167262191141
3.9862469482421874,1.0483335876464843,0,-0.35152918100357056,-0.017212599515914917,-0.93601867573294906
-1.4730343627929687,0.52823799133300786,0,-0.35499197244644165,-0.01683766208589077,-0.93471770745721205
2.9861489868164064,2.2409864807128907,0,-0.35391440987586975,-0.016384193673729897,-0.9351342944624994
1.0381426239013671,1.5006501770019531,0,-0.35437959432601929,-0.01659594289958477,-0.93495437204421894
-0.72366683959960942,2.7958840942382812,0,-0.35479563474655151,-0.016298567876219749,-0.93480180479606256
2.3619955444335936,2.3600331115722657,0,-0.35404732823371887,-0.016431041061878204,-0.93508315686904997
2.3326161193847659,2.4515124511718751,0,-0.35405814647674561,-0.016434185206890106,-0.93507900546961109
-3.1959686279296875,0.7606837463378906,0,-0.3537294864654541,-0.016867503523826599,-0.9351956681517295
-0.56969097137451175,1.1756291961669922,0,-0.35733333230018616,-0.020043546333909035,-0.9337618250269204
-3.1662802124023437,1.2655303192138672,0,-0.35800176858901978,-0.020163694396615028,-0.93350316502699326
2.2515248107910155,1.3798109436035157,0,-0.35643815994262695,-0.020141337066888809,-0.93410179567211638
1.6431721496582032,-0.6253753280639649,0,-0.35657158493995667,-0.020810425281524658,-0.93403620433739576
-1.0595362091064453,-3.3150302124023439,0,-0.35710534453392029,-0.021762704476714134,-0.93381055766101151
-0.39270763397216796,1.2805763244628907,0,-0.35690292716026306,-0.020228002220392227,-0.93392244244937583
-0.43285945892333988,-3.7892889404296874,0,-0.35685169696807861,-0.021930873394012451,-0.93390358344059177
-0.46473297119140627,-3.4029656982421876,0,-0.35685616731643677,-0.021800627931952477,-0.93390492474876474
4.2590838623046876,-0.43220977783203124,0,-0.36100843548774719,-0.017288919538259506,-0.93240227518377961
1.3902294921875,2.4028861999511721,0,-0.36197984218597412,-0.0161553043872118,-0.93204592161071864
-3.4068222045898438,-2.4143319702148438,0,-0.37596344947814941,-0.020776636898517609,-0.92640154145795661
0.050861792564392092,2.6796441650390626,0,-0.37426465749740601,-0.0178675577044487,-0.92714978106562029
-0.63727428436279299,1.5091299438476562,0,-0.39779824018478394,-0.024619976058602333,-0.91714252811913743
-1.3893231201171876,1.9936981201171875,0,-0.39834469556808472,-0.024240950122475624,-0.91691541586447844
3.9557641601562499,-1.2193441772460938,0,-0.39409935474395752,-0.038000818341970444,-0.91828189375362124
3.2607495117187502,0.1750228500366211,0,-0.39475375413894653,-0.036500554531812668,-0.91806164450546479
3.0277215576171876,0.7801490783691406,0,-0.39498579502105713,-0.035854477435350418,-0.91798729739546037
3.9969964599609376,-1.1946138000488282,0,-0.39409664273262024,-0.037994455546140671,-0.91828332094981979
2.4235884094238282,-3.211783447265625,0,-0.39561900496482849,-0.040346462279558182,-0.91752807362617694
2.0583810424804687,-2.9817935180664064,0,-0.39597144722938538,-0.04011242464184761,-0.91738629070224187
-0.99074699401855471,-0.80046363830566403,0,-0.39881202578544617,-0.037685651332139969,-0.91625802030464165
-1.2766588592529298,-0.53177696228027349,0,-0.39908024668693542,-0.037389986217021942,-0.91615334176926178
-2.8398919677734376,1.2300823974609376,0,-0.40055671334266663,-0.035458877682685852,-0.91558559806803708
3.8772305297851561,-0.40307044982910156,0,-0.39663237333297729,-0.038658455014228821,-0.91716317211288123
