event_id,telescope_id,photon_index,source_bunch_index,u_m,v_m,signal_weight,time_ns
110,0,2183,184,-2.889138742,0.1882984257,1,-37.65481332
110,0,2184,184,-2.889138742,0.1882984257,1,-37.65481332
110,0,2185,185,-2.959189095,0.2171732471,1,-36.83641126
110,0,2186,185,-2.959189095,0.2171732471,1,-36.83641126
110,0,2187,185,-2.959189095,0.2171732471,1,-36.83641126
110,0,2188,185,-2.959189095,0.2171732471,1,-36.83641126
110,0,2189,185,-2.959189095,0.2171732471,1,-36.83641126
110,0,2200,188,-2.594681602,0.09448771535,1,-38.44547787
110,0,2201,188,-2.594681602,0.09448771535,1,-38.44547787
110,0,2202,188,-2.594681602,0.09448771535,1,-38.44547787
110,0,2203,188,-2.594681602,0.09448771535,1,-38.44547787
110,0,2204,188,-2.594681602,0.09448771535,1,-38.44547787
110,0,2205,189,-2.604440826,0.1081372408,1,-38.43864087
110,0,2206,189,-2.604440826,0.1081372408,1,-38.43864087
110,0,2207,189,-2.604440826,0.1081372408,1,-38.43864087
110,0,2208,189,-2.604440826,0.1081372408,1,-38.43864087
110,0,2209,189,-2.604440826,0.1081372408,1,-38.43864087
110,0,2210,190,-2.594688951,0.09538227812,1,-38.44599525
110,0,2211,190,-2.594688951,0.09538227812,1,-38.44599525
110,0,2212,190,-2.594688951,0.09538227812,1,-38.44599525
110,0,2213,190,-2.594688951,0.09538227812,1,-38.44599525
110,0,2214,190,-2.594688951,0.09538227812,1,-38.44599525
110,0,2220,192,-2.631468308,0.1324704206,1,-38.03036377
110,0,2221,192,-2.631468308,0.1324704206,1,-38.03036377
110,0,2222,192,-2.631468308,0.1324704206,1,-38.03036377
110,0,2223,192,-2.631468308,0.1324704206,1,-38.03036377
110,0,2224,192,-2.631468308,0.1324704206,1,-38.03036377
110,0,2230,194,-2.915219992,0.2305878828,1,-36.78744427
110,0,2231,194,-2.915219992,0.2305878828,1,-36.78744427
110,0,2232,194,-2.915219992,0.2305878828,1,-36.78744427
110,0,2233,194,-2.915219992,0.2305878828,1,-36.78744427
110,0,2234,194,-2.915219992,0.2305878828,1,-36.78744427
110,0,2235,195,-2.599477368,0.1044927502,1,-38.44320209
110,0,2236,195,-2.599477368,0.1044927502,1,-38.44320209
110,0,2237,195,-2.599477368,0.1044927502,1,-38.44320209
110,0,2238,195,-2.599477368,0.1044927502,1,-38.44320209
110,0,2239,195,-2.599477368,0.1044927502,1,-38.44320209
