event_id,telescope_id,photon_index,source_bunch_index,u_m,v_m,signal_weight,time_ns
117,0,6462,434,0.01559328354,-0.0145152914,1,-39.21198277
117,0,6463,434,0.01559328354,-0.0145152914,1,-39.21198277
117,0,6464,434,0.01559328354,-0.0145152914,1,-39.21198277
117,0,6465,434,0.01559328354,-0.0145152914,1,-39.21198277
117,0,6466,434,0.01559328354,-0.0145152914,1,-39.21198277
117,0,6467,435,0.06026639253,-0.0803284597,1,-40.04451908
117,0,6468,435,0.06026639253,-0.0803284597,1,-40.04451908
117,0,6469,435,0.06026639253,-0.0803284597,1,-40.04451908
117,0,6470,435,0.06026639253,-0.0803284597,1,-40.04451908
117,0,6471,435,0.06026639253,-0.0803284597,1,-40.04451908
117,0,6472,436,0.04529242991,-0.09328393521,1,-40.04793159
117,0,6473,436,0.04529242991,-0.09328393521,1,-40.04793159
117,0,6474,436,0.04529242991,-0.09328393521,1,-40.04793159
117,0,6475,436,0.04529242991,-0.09328393521,1,-40.04793159
117,0,6476,436,0.04529242991,-0.09328393521,1,-40.04793159
117,0,6477,437,-0.02185463802,-0.07061953177,1,-39.97481331
117,0,6478,437,-0.02185463802,-0.07061953177,1,-39.97481331
117,0,6479,437,-0.02185463802,-0.07061953177,1,-39.97481331
117,0,6480,437,-0.02185463802,-0.07061953177,1,-39.97481331
117,0,6481,437,-0.02185463802,-0.07061953177,1,-39.97481331
117,0,6482,438,-0.01710686495,-0.05652338009,1,-39.23764601
117,0,6483,438,-0.01710686495,-0.05652338009,1,-39.23764601
117,0,6484,438,-0.01710686495,-0.05652338009,1,-39.23764601
117,0,6485,438,-0.01710686495,-0.05652338009,1,-39.23764601
117,0,6486,438,-0.01710686495,-0.05652338009,1,-39.23764601
117,0,6487,439,0.04057853194,-0.01948097935,1,-39.2417708
117,0,6488,439,0.04057853194,-0.01948097935,1,-39.2417708
117,0,6489,439,0.04057853194,-0.01948097935,1,-39.2417708
117,0,6490,439,0.04057853194,-0.01948097935,1,-39.2417708
117,0,6492,440,0.0590432327,-0.05865312459,1,-39.29880291
117,0,6493,440,0.0590432327,-0.05865312459,1,-39.29880291
117,0,6494,440,0.0590432327,-0.05865312459,1,-39.29880291
117,0,6495,440,0.0590432327,-0.05865312459,1,-39.29880291
117,0,6496,440,0.0590432327,-0.05865312459,1,-39.29880291
117,0,6497,441,-0.01508577995,-0.03932974489,1,-39.2212858
117,0,6498,441,-0.01508577995,-0.03932974489,1,-39.2212858
117,0,6499,441,-0.01508577995,-0.03932974489,1,-39.2212858
117,0,6500,441,-0.01508577995,-0.03932974489,1,-39.2212858
117,0,6501,441,-0.01508577995,-0.03932974489,1,-39.2212858
117,0,6502,442,0.04886892804,-0.09110909017,1,-40.04388404
117,0,6503,442,0.04886892804,-0.09110909017,1,-40.04388404
117,0,6504,442,0.04886892804,-0.09110909017,1,-40.04388404
117,0,6505,442,0.04886892804,-0.09110909017,1,-40.04388404
117,0,6507,443,0.05991593202,-0.07987554148,1,-40.0371645
117,0,6508,443,0.05991593202,-0.07987554148,1,-40.0371645
117,0,6509,443,0.05991593202,-0.07987554148,1,-40.0371645
117,0,6510,443,0.05991593202,-0.07987554148,1,-40.0371645
117,0,6511,443,0.05991593202,-0.07987554148,1,-40.0371645
117,0,6512,444,-0.007302594264,-0.09010776776,1,-40.00859859
117,0,6513,444,-0.007302594264,-0.09010776776,1,-40.00859859
117,0,6514,444,-0.007302594264,-0.09010776776,1,-40.00859859
117,0,6515,444,-0.007302594264,-0.09010776776,1,-40.00859859
117,0,6516,444,-0.007302594264,-0.09010776776,1,-40.00859859
117,0,6517,445,0.05917435413,-0.04641023136,1,-39.28077269
117,0,6518,445,0.05917435413,-0.04641023136,1,-39.28077269
117,0,6519,445,0.05917435413,-0.04641023136,1,-39.28077269
117,0,6520,445,0.05917435413,-0.04641023136,1,-39.28077269
117,0,6522,446,0.03767494013,-0.017430869,1,-39.23503572
117,0,6523,446,0.03767494013,-0.017430869,1,-39.23503572
117,0,6524,446,0.03767494013,-0.017430869,1,-39.23503572
117,0,6525,446,0.03767494013,-0.017430869,1,-39.23503572
